Task ID,Task,Concept,Route,Task Scope,Engineering Domain,Work Pattern,Start,Finish,Prior FTE-years,Revised FTE-years,Planned Labor Hours,Blended Loaded Rate ($000/FTE-year),Prior Labor Cost ($000),Revised Labor Cost ($000),External Engineering & Lab ($000),"Software, Compute & Data ($000)","Equipment, Materials & Fabrication ($000)","Facility, Test & Field Operations ($000)",Regulatory Review Fees ($000),"Legal, Hearing & Advisory ($000)",Travel & Field Support ($000),Other Direct ($000),Risk Allowance ($000),Prior Total Cost ($000),Revised Total Cost ($000),Allocated Program Package Share ($000),Fully Burdened Task View ($000),Low Estimate ($000),High Estimate ($000),Total Delta ($000),Total Change (%),Estimate Class,Estimate Method
S-14.j,Testing & ITP Adaptations (Prototype/First-of-a-Kind),Shared,shared_program,program_backbone,systems_engineering,test_experiment,2033-07-01,2036-12-31,0.546477,0.724,1216.3,240.901,108.479808,174.412084,20.115,3.3525,20.115,20.115,0.0,0.0,3.3525,0.0,28.97545,108.479808,270.437534,0.0,270.437534,216.350027,378.612548,161.957726,149.3,Engineering planning estimate,Bottom-up activity-based estimate by work package
S-14.k,FSAR/ITAAC/Departures Packaging,Shared,shared_program,program_backbone,licensing_authorization,design_engineering,2033-04-01,2036-12-31,0.381071,0.755,1268.4,260.0,80.634693,196.3,24.157547,10.980703,0.0,0.0,0.0,0.0,3.513825,5.270737,28.826737,80.634693,269.049549,0.0,269.049549,215.23964,376.669369,188.414856,233.66,Engineering planning estimate,Bottom-up activity-based estimate by work package
S-14.l,Pre-Application Engagement & NRC Feedback Loop,Shared,shared_program,program_backbone,licensing_authorization,licensing_product,2033-10-01,2036-12-31,0.399343,0.606,1018.1,247.455,81.428199,149.957454,22.588875,4.517775,0.0,0.0,0.0,9.03555,3.61422,5.42133,23.416224,81.428199,218.551428,0.0,218.551428,174.841143,305.972,137.123229,168.4,Engineering planning estimate,Bottom-up activity-based estimate by work package
S-2.a,Codes & Standards Basis and Compliance Matrix,Shared,shared_program,methods_and_topicals,systems_engineering,analysis_model,2026-10-01,2027-09-30,0.0942,1.503,2525.0,279.629,21.653774,420.282039,80.46,71.52,0.0,0.0,0.0,0.0,8.94,17.88,119.816408,21.653774,718.898447,104.733521,823.631968,539.173835,1078.34767,697.244673,3219.97,R&D planning estimate,Bottom-up activity-based estimate by work package
S-2.b,Software Quality Assurance (SQA) & Configuration Control for Analysis Codes,Shared,shared_program,methods_and_topicals,quality_configuration,analysis_model,2026-10-01,2029-03-31,0.478946,1.45,2436.0,215.138,84.168634,311.95054,81.0,72.0,0.0,0.0,0.0,0.0,9.0,18.0,98.390108,84.168634,590.340648,101.041923,691.382571,442.755486,885.510972,506.172014,601.38,R&D planning estimate,Bottom-up activity-based estimate by work package
S-2.c,Neutronics/Core Physics Methods Topical,Shared,shared_program,methods_and_topicals,neutronics,analysis_model,2027-07-01,2029-12-30,0.225475,2.982,5009.8,271.778,50.326088,810.443324,153.09,136.08,0.0,0.0,0.0,0.0,17.01,34.02,230.128665,50.326088,1380.771989,259.7495,1640.521489,1035.578992,2071.157983,1330.445901,2643.65,R&D planning estimate,Bottom-up activity-based estimate by work package
S-2.d,System Thermal-Hydraulics Methods Topical,Shared,shared_program,methods_and_topicals,thermal_hydraulics,analysis_model,2027-07-01,2030-03-30,0.248974,2.768,4650.2,271.676,55.547502,751.997996,153.09,136.08,0.0,0.0,0.0,0.0,17.01,34.02,218.439599,55.547502,1310.637595,241.10486,1551.742455,982.978196,1965.956393,1255.090093,2259.49,R&D planning estimate,Bottom-up activity-based estimate by work package
S-2.e,Fuel Performance Methods Topical,Shared,shared_program,methods_and_topicals,systems_engineering,analysis_model,2027-10-01,2030-06-30,0.233587,1.79,3007.2,282.551,54.218949,505.765712,80.46,71.52,0.0,0.0,0.0,0.0,8.94,17.88,136.913142,54.218949,821.478854,124.734512,946.213366,616.109141,1232.218282,767.259905,1415.11,R&D planning estimate,Bottom-up activity-based estimate by work package
S-2.f,Containment Thermal-Hydraulics & Radiological Consequence Methods,Shared,shared_program,methods_and_topicals,thermal_hydraulics,analysis_model,2027-10-01,2030-09-30,0.280921,2.829,4752.7,271.675,62.674991,768.569354,225.0,200.0,0.0,0.0,0.0,0.0,25.0,50.0,253.713871,62.674991,1522.283225,246.419308,1768.702533,1141.712419,2283.424837,1459.608234,2328.85,R&D planning estimate,Bottom-up activity-based estimate by work package
S-2.g,Seismic/SSI & Structural Analysis Methods,Shared,shared_program,methods_and_topicals,civil_structural,analysis_model,2027-10-01,2030-06-30,0.263081,2.616,4394.9,274.24,59.255305,717.411955,136.6875,121.5,0.0,0.0,0.0,0.0,15.1875,30.375,204.232391,59.255305,1225.394346,200.523836,1425.918182,919.04576,1838.091519,1166.139041,1967.99,R&D planning estimate,Bottom-up activity-based estimate by work package
S-2.h,"I&C Safety Architecture, Setpoint Methodology, and Digital Lifecycle",Shared,shared_program,methods_and_topicals,instrumentation_controls,analysis_model,2027-01-01,2029-09-30,0.193001,2.602,4371.4,271.572,43.041286,706.631253,135.77625,120.69,0.0,0.0,0.0,0.0,15.08625,30.1725,201.671251,43.041286,1210.027504,199.451613,1409.479117,907.520628,1815.041255,1166.986218,2711.32,R&D planning estimate,Bottom-up activity-based estimate by work package
S-2.i,Equipment Qualification (EQ) Program Plan,Shared,shared_program,methods_and_topicals,systems_engineering,analysis_model,2027-01-01,2030-12-30,0.445561,2.157,3623.8,282.551,103.421156,609.461509,120.0,20.0,120.0,120.0,0.0,0.0,20.0,0.0,201.892302,103.421156,1211.353811,150.310231,1361.664042,908.515358,1817.030716,1107.932655,1071.28,R&D planning estimate,Bottom-up activity-based estimate by work package
S-2.j,Design Control & Calculation Control Procedures,Shared,shared_program,methods_and_topicals,operations_maintenance,analysis_model,2028-04-01,2030-12-30,0.249454,1.615,2713.2,270.734,55.489791,437.235642,81.0,72.0,0.0,0.0,0.0,0.0,9.0,18.0,123.447128,55.489791,740.68277,112.539797,853.222567,555.512078,1111.024156,685.192979,1234.81,R&D planning estimate,Bottom-up activity-based estimate by work package
S-2.k,Requirements Flowdown to Specs/Drawings and ITAAC Mapping,Shared,shared_program,methods_and_topicals,systems_engineering,analysis_model,2027-07-01,2030-06-30,0.203017,2.239,3761.5,249.581,41.762287,558.810857,100.575,89.4,0.0,0.0,0.0,0.0,11.175,22.35,156.462171,41.762287,938.773028,156.021837,1094.794865,704.079771,1408.159543,897.010741,2147.9,R&D planning estimate,Bottom-up activity-based estimate by work package
S-2.l,Interface Control & Data Exchange (ICDs),Shared,shared_program,methods_and_topicals,systems_engineering,analysis_model,2027-01-01,2031-06-30,0.452536,1.878,3155.0,249.58,93.090402,468.712174,80.46,71.52,0.0,0.0,0.0,0.0,8.94,17.88,129.502435,93.090402,777.014609,130.865052,907.879661,582.760957,1165.521913,683.924207,734.69,R&D planning estimate,Bottom-up activity-based estimate by work package
S-2.m,"Methods V&V, Benchmarking, and Evidence Repository",Shared,shared_program,methods_and_topicals,systems_engineering,analysis_model,2028-07-01,2031-03-30,0.112011,1.767,2968.6,279.629,25.748022,494.104618,80.46,71.52,0.0,0.0,0.0,0.0,8.94,17.88,134.580924,25.748022,807.485542,123.133437,930.618979,605.614156,1211.228312,781.73752,3036.11,R&D planning estimate,Bottom-up activity-based estimate by work package
S-2.n,PRA Program & Risk-Informed Applications (RIDM),Shared,shared_program,methods_and_topicals,risk_pra,analysis_model,2027-04-01,2031-03-30,0.669592,2.229,3744.7,274.769,151.095261,612.459088,109.35,97.2,0.0,0.0,0.0,0.0,12.15,24.3,171.091818,151.095261,1026.550906,178.623745,1205.174651,769.913179,1539.826358,875.455645,579.41,R&D planning estimate,Bottom-up activity-based estimate by work package
S-2.o,Human Factors Engineering (HFE) Methods Integration,Shared,shared_program,methods_and_topicals,human_factors,analysis_model,2028-10-01,2031-06-30,0.201574,1.627,2733.4,270.734,44.839071,440.483893,80.46,71.52,0.0,0.0,0.0,0.0,8.94,17.88,123.856779,44.839071,743.140672,113.377664,856.518336,557.355504,1114.711007,698.301601,1557.35,R&D planning estimate,Bottom-up activity-based estimate by work package
S-8.a,Requirements Traceability (regulation -> design criteria -> requirements -> design -> verification),Shared,shared_program,program_backbone,systems_engineering,design_engineering,2027-01-01,2030-03-31,0.228114,0.578,971.0,247.688,46.546265,143.163891,18.927562,8.603438,0.0,0.0,0.0,0.0,2.7531,4.12965,21.309317,46.546265,198.886958,0.0,198.886958,159.109566,278.441741,152.340693,327.29,Engineering planning estimate,Bottom-up activity-based estimate by work package
S-8.b,Configuration & Records Management,Shared,shared_program,program_backbone,systems_engineering,design_engineering,2027-04-01,2035-12-31,0.739252,0.85,1428.0,247.406,150.715575,210.295307,16.45875,7.48125,0.0,0.0,0.0,0.0,2.394,3.591,28.826437,150.715575,269.046744,0.0,269.046744,215.237395,376.665441,118.331169,78.51,Engineering planning estimate,Bottom-up activity-based estimate by work package
S-8.c,Software QA & Tool Qualification (NQA-1 Subpart 2.7),Shared,shared_program,program_backbone,quality_configuration,design_engineering,2032-01-01,2035-12-31,0.311482,0.498,836.6,209.326,52.983756,104.244506,10.324124,1.720688,10.324125,10.324125,0.0,0.0,1.720688,0.0,16.638991,52.983756,155.297247,0.0,155.297247,124.237797,217.416145,102.313491,193.1,Engineering planning estimate,Bottom-up activity-based estimate by work package
S-8.d,"Uncertainty, Sensitivity & BEPU",Shared,shared_program,program_backbone,systems_engineering,analysis_model,2029-07-01,2034-03-31,0.341469,0.548,920.6,247.688,69.676325,135.733235,19.2375,17.1,0.0,0.0,0.0,0.0,2.1375,4.275,21.417988,69.676325,199.901223,0.0,199.901223,159.920979,279.861712,130.224898,186.9,Engineering planning estimate,Bottom-up activity-based estimate by work package
S-8.e,Setpoint / Allowable Value Methodology (RG 1.105),Shared,shared_program,program_backbone,instrumentation_controls,analysis_model,2029-10-01,2034-09-30,0.362504,0.614,1031.5,247.688,73.968501,152.080668,24.046875,21.375,0.0,0.0,0.0,0.0,2.671875,5.34375,24.66218,73.968501,230.180348,0.0,230.180348,184.144279,322.252487,156.211847,211.19,Engineering planning estimate,Bottom-up activity-based estimate by work package
S-8.f,"Seismic Hazard, SSI & ISRS Generation",Shared,shared_program,program_backbone,civil_structural,design_engineering,2030-04-01,2035-06-30,0.686051,1.625,2730.0,247.455,139.88947,402.11364,330.0,150.0,0.0,0.0,0.0,0.0,48.0,72.0,120.253637,139.88947,1122.367277,0.0,1122.367277,897.893821,1571.314188,982.477807,702.32,Engineering planning estimate,Bottom-up activity-based estimate by work package
S-8.g,Structural & Piping Dynamics (Pipe Whip / Jet Impingement / Water-Hammer),Shared,shared_program,program_backbone,civil_structural,design_engineering,2030-04-01,2033-12-31,0.263405,0.571,959.3,247.688,53.747583,141.43007,20.717812,9.417188,0.0,0.0,0.0,0.0,3.0135,4.52025,21.491858,53.747583,200.590678,0.0,200.590678,160.472543,280.82695,146.843095,273.21,Engineering planning estimate,Bottom-up activity-based estimate by work package
S-8.h,Equipment Qualification (EQ) IEEE 323/344 & 10 CFR 50.49,Shared,shared_program,program_backbone,systems_engineering,design_engineering,2033-01-01,2036-06-30,0.461189,1.3,2184.0,247.455,94.03913,321.690897,120.0,20.0,120.0,120.0,0.0,0.0,20.0,0.0,86.602908,94.03913,808.293805,0.0,808.293805,646.635044,1131.611326,714.254675,759.53,Engineering planning estimate,Bottom-up activity-based estimate by work package
S-8.i,Containment Mass/Energy Releases & TH Response,Shared,shared_program,program_backbone,systems_engineering,analysis_model,2034-07-01,2037-09-30,0.398524,0.734,1233.1,247.455,81.261167,181.631636,25.970625,23.085,0.0,0.0,0.0,0.0,2.885625,5.77125,28.721296,81.261167,268.065432,0.0,268.065432,214.452346,375.291605,186.804265,229.88,Engineering planning estimate,Bottom-up activity-based estimate by work package
S-8.j,Fuel Performance & Subchannel Thermal Limits,Shared,shared_program,program_backbone,systems_engineering,design_engineering,2031-04-01,2035-12-31,0.348013,0.572,961.0,247.688,71.011669,141.67776,16.45875,7.48125,0.0,0.0,0.0,0.0,2.394,3.591,20.592331,71.011669,192.195091,0.0,192.195091,153.756073,269.073128,121.183422,170.65,Engineering planning estimate,Bottom-up activity-based estimate by work package
S-8.k,Dose Consequence & chi/Q Analyses,Shared,shared_program,program_backbone,systems_engineering,design_engineering,2031-07-01,2036-06-30,0.377228,0.535,898.8,247.688,76.973025,132.513287,16.57425,7.53375,0.0,0.0,0.0,0.0,2.4108,3.6162,19.517794,76.973025,182.166081,0.0,182.166081,145.732865,255.032514,105.193056,136.66,Engineering planning estimate,Bottom-up activity-based estimate by work package
S-8.l,"PRA Modeling, Peer Review & RIDM Support",Shared,shared_program,program_backbone,risk_pra,analysis_model,2031-10-01,2036-12-31,1.196884,1.376,2311.7,256.374,253.260655,352.770689,26.152875,23.247,0.0,0.0,0.0,0.0,2.905875,5.81175,49.306583,253.260655,460.194772,0.0,460.194772,368.155817,644.27268,206.934117,81.71,Engineering planning estimate,Bottom-up activity-based estimate by work package
S-8.m,Human Factors Engineering (HFE) V&V & ISV,Shared,shared_program,program_backbone,human_factors,operations_program,2032-01-01,2035-09-30,0.486584,0.56,940.8,247.455,99.217129,138.574548,9.68625,4.305,0.0,0.0,0.0,0.0,2.1525,5.38125,19.211946,99.217129,179.311494,0.0,179.311494,143.449195,251.036091,80.094365,80.73,Engineering planning estimate,Bottom-up activity-based estimate by work package
S-8.n,Cybersecurity CDA Identification & Controls,Shared,shared_program,program_backbone,instrumentation_controls,design_engineering,2032-04-01,2036-03-31,0.523037,0.601,1009.7,247.455,106.650062,148.720184,20.573438,9.351562,0.0,0.0,0.0,0.0,2.9925,4.48875,22.335172,106.650062,208.461606,0.0,208.461606,166.769285,291.846249,101.811544,95.46,Engineering planning estimate,Bottom-up activity-based estimate by work package
S-8.o,Fire Modeling & Program Interfaces,Shared,shared_program,program_backbone,systems_engineering,analysis_model,2028-07-01,2037-12-31,1.246769,1.434,2409.1,247.455,254.223012,354.849823,19.2375,17.1,0.0,0.0,0.0,0.0,2.1375,4.275,47.711979,254.223012,445.311802,0.0,445.311802,356.249441,623.436522,191.08879,75.17,Engineering planning estimate,Bottom-up activity-based estimate by work package
S-8.p,Hydrology & Flooding (External/Internal),Shared,shared_program,program_backbone,site_environmental,design_engineering,2032-10-01,2037-06-30,0.355726,1.3,2184.0,247.688,72.585467,321.994888,220.0,100.0,0.0,0.0,0.0,0.0,32.0,48.0,86.639387,72.585467,808.634275,0.0,808.634275,646.90742,1132.087984,736.048808,1014.04,Engineering planning estimate,Bottom-up activity-based estimate by work package
S-8.q,"Data Acquisition, Calibration (M&TE) & Time Sync",Shared,shared_program,program_backbone,instrumentation_controls,design_engineering,2033-01-01,2038-03-31,0.478815,0.589,989.5,227.664,91.135162,134.094252,20.717812,9.417188,0.0,0.0,0.0,0.0,3.0135,4.52025,20.61156,91.135162,192.374562,0.0,192.374562,153.89965,269.324387,101.2394,111.09,Engineering planning estimate,Bottom-up activity-based estimate by work package
S-8.r,IST/ISI Baselines & Trending,Shared,shared_program,program_backbone,systems_engineering,design_engineering,2033-04-01,2036-09-30,0.25616,0.524,880.3,247.688,52.269167,129.7887,16.45875,7.48125,0.0,0.0,0.0,0.0,2.394,3.591,19.165644,52.269167,178.879344,0.0,178.879344,143.103475,250.431082,126.610177,242.23,Engineering planning estimate,Bottom-up activity-based estimate by work package
S-8.s,"Materials, Aging & Environmental Qualification Profiles",Shared,shared_program,program_backbone,site_environmental,design_engineering,2034-10-01,2038-03-31,0.448903,0.602,1011.4,247.455,91.533647,148.967639,12.905156,2.150859,12.905156,12.905156,0.0,0.0,2.150859,2e-06,23.038179,91.533647,215.023006,0.0,215.023006,172.018405,301.032209,123.489359,134.91,Engineering planning estimate,Bottom-up activity-based estimate by work package
S-8.t,ALARA & Shielding Evaluations,Shared,shared_program,program_backbone,systems_engineering,analysis_model,2033-10-01,2037-12-31,0.313188,0.552,927.4,247.688,63.905733,136.72398,19.3725,17.22,0.0,0.0,0.0,0.0,2.1525,4.305,21.572878,63.905733,201.346858,0.0,201.346858,161.077486,281.885601,137.441125,215.07,Engineering planning estimate,Bottom-up activity-based estimate by work package
S-8.u,Emergency Preparedness EAL Development & Validation,Shared,shared_program,program_backbone,systems_engineering,test_experiment,2035-01-01,2038-12-31,0.679153,0.781,1312.1,240.901,134.817194,188.143403,22.588874,3.764813,22.588875,22.588875,0.0,0.0,3.764813,0.0,31.612758,134.817194,295.052411,0.0,295.052411,236.041929,413.073376,160.235217,118.85,Engineering planning estimate,Bottom-up activity-based estimate by work package
S-8.v,Operability Determinations (OD/F) & CRMP,Shared,shared_program,program_backbone,operations_maintenance,operations_program,2034-04-01,2038-12-31,0.355726,0.492,826.6,247.688,72.585467,121.862681,9.61875,4.275,0.0,0.0,0.0,0.0,2.1375,5.34375,17.188522,72.585467,160.426203,0.0,160.426203,128.340962,224.596684,87.840736,121.02,Engineering planning estimate,Bottom-up activity-based estimate by work package
S-8.w,ITAAC Evidence Packaging & ICN Content Controls,Shared,shared_program,program_backbone,systems_engineering,design_engineering,2034-07-01,2038-12-31,0.334223,0.675,1134.0,247.688,68.197909,167.18965,20.717812,9.417188,0.0,0.0,0.0,0.0,3.0135,4.52025,24.583008,68.197909,229.441408,0.0,229.441408,183.553126,321.217971,161.243499,236.43,Engineering planning estimate,Bottom-up activity-based estimate by work package
S-8.x,Calculation Package Standard (Inputs -> Methods -> Checks -> Results),Shared,shared_program,program_backbone,quality_configuration,analysis_model,2034-10-01,2038-06-30,0.328438,0.451,757.7,227.664,62.513285,102.676582,19.2375,17.1,0.0,0.0,0.0,0.0,2.1375,4.275,17.45119,62.513285,162.877772,0.0,162.877772,130.302217,228.028881,100.364487,160.55,Engineering planning estimate,Bottom-up activity-based estimate by work package
